city,year,age,count,sex
AO,1996,0-14,360.0,male
AO,1997,0-14,419.0,male
AO,1998,0-14,240.0,male
AO,1999,0-14,391.0,male
AO,2000,0-14,186.0,male
AO,2001,0-14,230.0,male
AO,2002,0-14,435.0,male
AO,2003,0-14,409.0,male
AO,2004,0-14,554.0,male
AO,2005,0-14,520.0,male
AO,2006,0-14,540.0,male
AO,2007,0-14,484.0,male
AO,2008,0-14,367.0,male
AR,1996,0-14,113.0,male
AR,1997,0-14,96.0,male
AR,1998,0-14,84.0,male
AR,1999,0-14,90.0,male
AR,2000,0-14,97.0,male
AR,2001,0-14,78.0,male
AR,2002,0-14,70.0,male
AR,2003,0-14,89.0,male
AR,2004,0-14,64.0,male
AR,2005,0-14,64.0,male
AR,2006,0-14,67.0,male
AR,2007,0-14,77.0,male
AR,2008,0-14,69.0,male
AS,1997,0-14,1.0,male
AT,1995,0-14,4.0,male
AT,1997,0-14,24.0,male
AT,1999,0-14,0.0,male
AT,2000,0-14,1.0,male
AT,2001,0-14,1.0,male
AT,2002,0-14,1.0,male
AT,2003,0-14,0.0,male
AT,2004,0-14,1.0,male
AT,2005,0-14,1.0,male
AT,2006,0-14,1.0,male
AT,2007,0-14,1.0,male
AU,1997,0-14,1.0,male
AU,1998,0-14,0.0,male
AU,1999,0-14,0.0,male
AU,2000,0-14,3.0,male
AU,2001,0-14,1.0,male
AU,2002,0-14,1.0,male
AU,2003,0-14,0.0,male
AU,2004,0-14,0.0,male
AU,2005,0-14,0.0,male
AU,2006,0-14,1.0,male
AU,2007,0-14,3.0,male
AU,2008,0-14,2.0,male
AZ,1995,0-14,0.0,male
AZ,1996,0-14,0.0,male
AZ,1997,0-14,0.0,male
AZ,1998,0-14,0.0,male
AZ,1999,0-14,0.0,male
AZ,2000,0-14,0.0,male
AZ,2001,0-14,3.0,male
AZ,2002,0-14,6.0,male
AZ,2003,0-14,3.0,male
AZ,2004,0-14,8.0,male
AZ,2005,0-14,77.0,male
AZ,2006,0-14,6.0,male
BA,1995,0-14,0.0,male
BA,1996,0-14,5.0,male
BA,1997,0-14,5.0,male
BA,1998,0-14,1.0,male
BA,1999,0-14,2.0,male
BA,2000,0-14,4.0,male
BA,2001,0-14,6.0,male
BA,2002,0-14,1.0,male
BA,2003,0-14,4.0,male
BA,2004,0-14,3.0,male
BA,2005,0-14,1.0,male
BA,2006,0-14,0.0,male
BA,2007,0-14,0.0,male
BA,2008,0-14,0.0,male
BB,1996,0-14,0.0,male
BB,2000,0-14,0.0,male
BB,2001,0-14,0.0,male
BB,2007,0-14,0.0,male
BB,2008,0-14,0.0,male
BD,1995,0-14,29.0,male
BD,1996,0-14,45.0,male
BD,1997,0-14,201.0,male
BD,1998,0-14,254.0,male
BD,1999,0-14,259.0,male
BD,2000,0-14,256.0,male
BD,2001,0-14,283.0,male
BD,2002,0-14,449.0,male
BD,2003,0-14,320.0,male
BD,2004,0-14,420.0,male
BD,2005,0-14,524.0,male
BD,2006,0-14,607.0,male
BD,2007,0-14,523.0,male
BD,2008,0-14,422.0,male
BE,1995,0-14,3.0,male
BE,1996,0-14,1.0,male
BE,1997,0-14,3.0,male
BE,1998,0-14,3.0,male
BE,1999,0-14,2.0,male
BE,2000,0-14,3.0,male
BE,2001,0-14,8.0,male
BE,2002,0-14,1.0,male
BE,2003,0-14,6.0,male
BE,2004,0-14,1.0,male
BE,2005,0-14,1.0,male
BE,2006,0-14,4.0,male
BE,2007,0-14,2.0,male
BE,2008,0-14,3.0,male
BF,1995,0-14,4.0,male
BF,1996,0-14,3.0,male
BF,1997,0-14,3.0,male
BF,1998,0-14,4.0,male
BF,1999,0-14,13.0,male
BF,2000,0-14,12.0,male
BF,2001,0-14,7.0,male
BF,2002,0-14,6.0,male
BF,2003,0-14,14.0,male
BF,2004,0-14,10.0,male
BF,2005,0-14,18.0,male
BF,2006,0-14,13.0,male
BF,2007,0-14,8.0,male
BF,2008,0-14,8.0,male
BG,2000,0-14,0.0,male
BG,2001,0-14,1.0,male
BG,2002,0-14,2.0,male
BG,2003,0-14,3.0,male
BG,2004,0-14,10.0,male
BG,2005,0-14,9.0,male
BG,2006,0-14,6.0,male
BG,2007,0-14,7.0,male
BG,2008,0-14,2.0,male
BH,1995,0-14,0.0,male
BH,1996,0-14,0.0,male
BH,1997,0-14,1.0,male
BH,1998,0-14,0.0,male
BH,1999,0-14,0.0,male
BH,2000,0-14,0.0,male
BH,2001,0-14,0.0,male
BH,2002,0-14,0.0,male
BH,2003,0-14,0.0,male
BH,2004,0-14,0.0,male
BH,2005,0-14,0.0,male
BH,2006,0-14,0.0,male
BH,2007,0-14,0.0,male
BH,2008,0-14,0.0,male
BI,1995,0-14,5.0,male
BI,1996,0-14,16.0,male
BI,1997,0-14,21.0,male
BI,1998,0-14,45.0,male
BI,1999,0-14,64.0,male
BI,2001,0-14,34.0,male
BI,2002,0-14,16.0,male
BI,2003,0-14,32.0,male
BI,2004,0-14,24.0,male
BI,2005,0-14,34.0,male
BI,2006,0-14,30.0,male
BI,2007,0-14,26.0,male
BI,2008,0-14,30.0,male
BJ,1995,0-14,14.0,male
BJ,1996,0-14,17.0,male
BJ,1997,0-14,20.0,male
BJ,1998,0-14,20.0,male
BJ,1999,0-14,14.0,male
BJ,2000,0-14,19.0,male
BJ,2002,0-14,16.0,male
BJ,2003,0-14,20.0,male
BJ,2004,0-14,16.0,male
BJ,2005,0-14,21.0,male
BJ,2006,0-14,18.0,male
BJ,2008,0-14,20.0,male
BM,2004,0-14,0.0,male
BN,1999,0-14,0.0,male
BN,2000,0-14,0.0,male
BN,2002,0-14,2.0,male
BN,2003,0-14,0.0,male
BN,2004,0-14,0.0,male
BN,2005,0-14,0.0,male
BN,2006,0-14,2.0,male
BN,2007,0-14,0.0,male
BN,2008,0-14,0.0,male
BO,1996,0-14,178.0,male
BO,1997,0-14,150.0,male
BO,1998,0-14,167.0,male
BO,1999,0-14,222.0,male
BO,2000,0-14,166.0,male
BO,2001,0-14,165.0,male
BO,2002,0-14,231.0,male
BO,2003,0-14,156.0,male
BO,2004,0-14,161.0,male
BO,2005,0-14,157.0,male
BO,2006,0-14,127.0,male
BO,2007,0-14,116.0,male
BO,2008,0-14,128.0,male
BR,1999,0-14,301.0,male
BR,2000,0-14,1894.0,male
BR,2001,0-14,468.0,male
BR,2002,0-14,344.0,male
BR,2003,0-14,382.0,male
BR,2004,0-14,337.0,male
BR,2005,0-14,317.0,male
BR,2006,0-14,343.0,male
BR,2007,0-14,371.0,male
BR,2008,0-14,298.0,male
BS,1995,0-14,3.0,male
BS,1996,0-14,0.0,male
BS,1997,0-14,0.0,male
BS,1998,0-14,0.0,male
BS,1999,0-14,1.0,male
BS,2000,0-14,1.0,male
BS,2002,0-14,2.0,male
BS,2003,0-14,0.0,male
BS,2004,0-14,3.0,male
BS,2007,0-14,0.0,male
BS,2008,0-14,0.0,male
BT,1995,0-14,2.0,male
BT,1996,0-14,4.0,male
BT,1997,0-14,4.0,male
BT,1998,0-14,3.0,male
BT,1999,0-14,10.0,male
BT,2000,0-14,6.0,male
BT,2001,0-14,3.0,male
BT,2002,0-14,5.0,male
BT,2003,0-14,9.0,male
BT,2004,0-14,1.0,male
BT,2005,0-14,1.0,male
BT,2006,0-14,0.0,male
BT,2007,0-14,2.0,male
BT,2008,0-14,3.0,male
BW,1997,0-14,29.0,male
BW,1999,0-14,18.0,male
BW,2000,0-14,25.0,male
BW,2001,0-14,15.0,male
BW,2002,0-14,17.0,male
BW,2003,0-14,22.0,male
BW,2004,0-14,29.0,male
BW,2005,0-14,27.0,male
BW,2006,0-14,36.0,male
BW,2007,0-14,25.0,male
BW,2008,0-14,27.0,male
BY,2001,0-14,2.0,male
BY,2002,0-14,0.0,male
BY,2003,0-14,0.0,male
BZ,1995,0-14,1.0,male
BZ,1996,0-14,1.0,male
BZ,1997,0-14,2.0,male
BZ,2000,0-14,2.0,male
BZ,2001,0-14,0.0,male
BZ,2002,0-14,4.0,male
BZ,2003,0-14,1.0,male
BZ,2004,0-14,0.0,male
BZ,2005,0-14,0.0,male
BZ,2006,0-14,3.0,male
BZ,2007,0-14,1.0,male
BZ,2008,0-14,1.0,male
CA,1980,0-14,12.0,male
CA,1981,0-14,8.0,male
CA,1982,0-14,6.0,male
CA,1983,0-14,9.0,male
CA,1984,0-14,3.0,male
CA,1985,0-14,11.0,male
CA,1986,0-14,9.0,male
CA,1987,0-14,9.0,male
CA,1988,0-14,4.0,male
CA,1989,0-14,10.0,male
CA,1990,0-14,3.0,male
CA,1991,0-14,7.0,male
CA,1992,0-14,6.0,male
CA,1993,0-14,8.0,male
CA,1994,0-14,2.0,male
CA,1995,0-14,1.0,male
CA,1996,0-14,3.0,male
CA,1997,0-14,0.0,male
CA,1998,0-14,4.0,male
CA,1999,0-14,0.0,male
CA,2000,0-14,5.0,male
CA,2001,0-14,6.0,male
CA,2002,0-14,0.0,male
CA,2003,0-14,1.0,male
CA,2004,0-14,2.0,male
CA,2005,0-14,3.0,male
CA,2006,0-14,2.0,male
CA,2007,0-14,5.0,male
CA,2008,0-14,2.0,male
CD,1995,0-14,373.0,male
CD,1996,0-14,228.0,male
CD,1997,0-14,259.0,male
CD,1998,0-14,455.0,male
CD,1999,0-14,474.0,male
CD,2000,0-14,485.0,male
CD,2001,0-14,581.0,male
CD,2002,0-14,649.0,male
CD,2003,0-14,854.0,male
CD,2004,0-14,1195.0,male
CD,2005,0-14,1321.0,male
CD,2006,0-14,1122.0,male
CD,2007,0-14,1343.0,male
CD,2008,0-14,1515.0,male
CF,1995,0-14,38.0,male
CF,1996,0-14,46.0,male
CF,1997,0-14,54.0,male
CF,1998,0-14,28.0,male
CF,1999,0-14,28.0,male
CF,2001,0-14,15.0,male
CF,2002,0-14,76.0,male
CF,2004,0-14,12.0,male
CF,2005,0-14,29.0,male
CF,2006,0-14,48.0,male
CF,2008,0-14,68.0,male
CG,1995,0-14,16.0,male
CG,1999,0-14,17.0,male
CG,2001,0-14,31.0,male
CG,2004,0-14,9.0,male
CG,2006,0-14,32.0,male
CG,2007,0-14,28.0,male
CG,2008,0-14,31.0,male
CH,1995,0-14,0.0,male
CH,1996,0-14,1.0,male
CH,1997,0-14,0.0,male
CH,1998,0-14,0.0,male
CH,1999,0-14,1.0,male
CH,2000,0-14,0.0,male
CH,2001,0-14,0.0,male
CH,2002,0-14,0.0,male
CH,2003,0-14,0.0,male
CH,2004,0-14,0.0,male
CH,2005,0-14,1.0,male
CH,2006,0-14,1.0,male
CH,2007,0-14,0.0,male
CH,2008,0-14,0.0,male
CI,1995,0-14,41.0,male
CI,1996,0-14,118.0,male
CI,1997,0-14,87.0,male
CI,1998,0-14,72.0,male
CI,1999,0-14,98.0,male
CI,2001,0-14,108.0,male
CI,2002,0-14,102.0,male
CI,2003,0-14,116.0,male
CI,2004,0-14,114.0,male
CI,2005,0-14,128.0,male
CI,2006,0-14,171.0,male
CI,2007,0-14,173.0,male
CI,2008,0-14,261.0,male
CK,1980,0-14,0.0,male
CK,1981,0-14,0.0,male
CK,1982,0-14,0.0,male
CK,1983,0-14,0.0,male
CK,1984,0-14,0.0,male
CK,1985,0-14,1.0,male
CK,1986,0-14,0.0,male
CK,1987,0-14,0.0,male
CK,1989,0-14,0.0,male
CK,1991,0-14,0.0,male
CK,1992,0-14,0.0,male
CK,1993,0-14,0.0,male
CK,1994,0-14,0.0,male
CK,1995,0-14,0.0,male
CK,1996,0-14,0.0,male
CK,1997,0-14,0.0,male
CK,1998,0-14,0.0,male
CK,2000,0-14,0.0,male
CK,2001,0-14,0.0,male
CK,2002,0-14,0.0,male
CK,2003,0-14,0.0,male
CK,2004,0-14,0.0,male
CK,2005,0-14,0.0,male
CK,2006,0-14,0.0,male
CL,1995,0-14,24.0,male
CL,1996,0-14,8.0,male
CL,1997,0-14,11.0,male
CL,1999,0-14,4.0,male
CL,2000,0-14,6.0,male
CL,2001,0-14,2.0,male
CL,2002,0-14,6.0,male
CL,2003,0-14,1.0,male
CL,2004,0-14,3.0,male
CL,2005,0-14,3.0,male
CL,2006,0-14,12.0,male
CL,2007,0-14,3.0,male
CL,2008,0-14,7.0,male
CM,1995,0-14,20.0,male
CM,1996,0-14,34.0,male
CM,1997,0-14,36.0,male
CM,1998,0-14,15.0,male
CM,1999,0-14,49.0,male
CM,2000,0-14,41.0,male
CM,2001,0-14,24.0,male
CM,2002,0-14,66.0,male
CM,2003,0-14,100.0,male
CM,2004,0-14,127.0,male
CM,2005,0-14,134.0,male
CM,2006,0-14,112.0,male
CM,2007,0-14,121.0,male
CM,2008,0-14,108.0,male
CN,1995,0-14,1102.0,male
CN,1996,0-14,1409.0,male
CN,1997,0-14,1456.0,male
CN,1998,0-14,1481.0,male
CN,1999,0-14,1247.0,male
CN,2000,0-14,1131.0,male
CN,2001,0-14,1213.0,male
CN,2002,0-14,925.0,male
CN,2003,0-14,1133.0,male
CN,2004,0-14,1375.0,male
CN,2005,0-14,1416.0,male
CN,2006,0-14,1023.0,male
CN,2007,0-14,878.0,male
CN,2008,0-14,751.0,male
CO,1999,0-14,270.0,male
CO,2000,0-14,246.0,male
CO,2001,0-14,223.0,male
CO,2002,0-14,209.0,male
CO,2003,0-14,237.0,male
CO,2004,0-14,208.0,male
CO,2005,0-14,178.0,male
CO,2006,0-14,219.0,male
CO,2007,0-14,144.0,male
CO,2008,0-14,136.0,male
CR,1995,0-14,1.0,male
CR,1996,0-14,0.0,male
CR,1997,0-14,37.0,male
CR,1998,0-14,30.0,male
CR,1999,0-14,4.0,male
CR,2000,0-14,14.0,male
CR,2001,0-14,2.0,male
CR,2002,0-14,3.0,male
CR,2003,0-14,3.0,male
CR,2004,0-14,1.0,male
CR,2005,0-14,1.0,male
CR,2006,0-14,1.0,male
CR,2007,0-14,4.0,male
CR,2008,0-14,3.0,male
CU,1995,0-14,2.0,male
CU,1996,0-14,0.0,male
CU,1997,0-14,0.0,male
CU,1998,0-14,0.0,male
CU,1999,0-14,1.0,male
CU,2000,0-14,0.0,male
CU,2001,0-14,0.0,male
CU,2002,0-14,0.0,male
CU,2003,0-14,2.0,male
CU,2004,0-14,0.0,male
CU,2005,0-14,2.0,male
CU,2008,0-14,2.0,male
CV,1997,0-14,0.0,male
CV,1998,0-14,2.0,male
CV,2001,0-14,0.0,male
CV,2002,0-14,3.0,male
CV,2003,0-14,3.0,male
CV,2004,0-14,1.0,male
CV,2005,0-14,0.0,male
CV,2006,0-14,2.0,male
CV,2007,0-14,0.0,male
CV,2008,0-14,0.0,male
CY,1995,0-14,0.0,male
CY,1996,0-14,0.0,male
CY,1998,0-14,0.0,male
CY,1999,0-14,5.0,male
CY,2002,0-14,0.0,male
CY,2003,0-14,0.0,male
CY,2004,0-14,0.0,male
CY,2005,0-14,0.0,male
CY,2006,0-14,0.0,male
CY,2007,0-14,0.0,male
CY,2008,0-14,0.0,male
CZ,1995,0-14,2.0,male
CZ,1996,0-14,1.0,male
CZ,1997,0-14,0.0,male
CZ,1998,0-14,0.0,male
CZ,1999,0-14,2.0,male
CZ,2000,0-14,0.0,male
CZ,2001,0-14,0.0,male
CZ,2002,0-14,0.0,male
CZ,2003,0-14,0.0,male
CZ,2004,0-14,0.0,male
CZ,2005,0-14,0.0,male
CZ,2006,0-14,0.0,male
CZ,2007,0-14,0.0,male
CZ,2008,0-14,0.0,male
DE,1995,0-14,14.0,male
DE,1996,0-14,20.0,male
DE,1997,0-14,11.0,male
DE,1998,0-14,9.0,male
DE,1999,0-14,13.0,male
DE,2001,0-14,3.0,male
DE,2002,0-14,3.0,male
DE,2003,0-14,2.0,male
DE,2004,0-14,5.0,male
DE,2005,0-14,6.0,male
DE,2006,0-14,2.0,male
DE,2007,0-14,2.0,male
DE,2008,0-14,2.0,male
DJ,1996,0-14,30.0,male
DJ,1997,0-14,52.0,male
DJ,1998,0-14,23.0,male
DJ,1999,0-14,25.0,male
DJ,2000,0-14,17.0,male
DJ,2001,0-14,17.0,male
DJ,2002,0-14,20.0,male
DJ,2003,0-14,10.0,male
DJ,2004,0-14,19.0,male
DJ,2005,0-14,18.0,male
DJ,2006,0-14,14.0,male
DJ,2007,0-14,14.0,male
DJ,2008,0-14,17.0,male
DK,1995,0-14,0.0,male
DK,1996,0-14,0.0,male
DK,1997,0-14,1.0,male
DK,1998,0-14,0.0,male
DK,1999,0-14,4.0,male
DK,2000,0-14,5.0,male
DK,2001,0-14,1.0,male
DK,2002,0-14,2.0,male
DK,2003,0-14,3.0,male
DK,2004,0-14,1.0,male
DK,2005,0-14,0.0,male
DK,2006,0-14,0.0,male
DK,2007,0-14,0.0,male
DK,2008,0-14,0.0,male
DM,1996,0-14,0.0,male
DM,1997,0-14,0.0,male
DM,1998,0-14,0.0,male
DM,2006,0-14,0.0,male
DM,2007,0-14,0.0,male
DM,2008,0-14,0.0,male
DO,1996,0-14,17.0,male
DO,1997,0-14,76.0,male
DO,1998,0-14,62.0,male
DO,1999,0-14,90.0,male
DO,2000,0-14,73.0,male
DO,2002,0-14,39.0,male
DO,2003,0-14,52.0,male
DO,2004,0-14,45.0,male
DO,2005,0-14,43.0,male
DO,2006,0-14,25.0,male
DO,2007,0-14,23.0,male
DO,2008,0-14,16.0,male
DZ,1997,0-14,659.0,male
DZ,1999,0-14,40.0,male
DZ,2000,0-14,59.0,male
DZ,2001,0-14,41.0,male
DZ,2002,0-14,39.0,male
DZ,2003,0-14,40.0,male
DZ,2004,0-14,63.0,male
DZ,2005,0-14,53.0,male
DZ,2006,0-14,41.0,male
DZ,2007,0-14,95.0,male
DZ,2008,0-14,99.0,male
EC,1998,0-14,169.0,male
EC,2001,0-14,39.0,male
EC,2003,0-14,18.0,male
EC,2004,0-14,84.0,male
EC,2005,0-14,48.0,male
EC,2006,0-14,32.0,male
EC,2007,0-14,42.0,male
EC,2008,0-14,32.0,male
EE,1996,0-14,1.0,male
EE,1997,0-14,0.0,male
EE,1998,0-14,0.0,male
EE,1999,0-14,0.0,male
EE,2000,0-14,0.0,male
EE,2001,0-14,0.0,male
EE,2002,0-14,0.0,male
EE,2003,0-14,0.0,male
EE,2004,0-14,0.0,male
EE,2005,0-14,0.0,male
EE,2006,0-14,0.0,male
EE,2007,0-14,0.0,male
EE,2008,0-14,0.0,male
EG,1995,0-14,223.0,male
EG,1996,0-14,58.0,male
EG,1997,0-14,50.0,male
EG,1998,0-14,45.0,male
EG,1999,0-14,31.0,male
EG,2000,0-14,21.0,male
EG,2001,0-14,34.0,male
EG,2002,0-14,39.0,male
EG,2003,0-14,42.0,male
EG,2004,0-14,14.0,male
EG,2005,0-14,25.0,male
EG,2006,0-14,54.0,male
EG,2007,0-14,35.0,male
EG,2008,0-14,13.0,male
ER,1997,0-14,0.0,male
ER,1998,0-14,4.0,male
ER,1999,0-14,3.0,male
ER,2000,0-14,9.0,male
ER,2001,0-14,5.0,male
ER,2002,0-14,16.0,male
ER,2003,0-14,17.0,male
ER,2004,0-14,14.0,male
ER,2005,0-14,9.0,male
ER,2006,0-14,6.0,male
ER,2007,0-14,21.0,male
ES,1995,0-14,22.0,male
ES,1998,0-14,25.0,male
ES,2001,0-14,13.0,male
ES,2002,0-14,22.0,male
ES,2003,0-14,7.0,male
ES,2004,0-14,14.0,male
ES,2005,0-14,13.0,male
ES,2006,0-14,18.0,male
ES,2007,0-14,10.0,male
ES,2008,0-14,18.0,male
ET,1995,0-14,247.0,male
ET,1996,0-14,302.0,male
ET,1997,0-14,579.0,male
ET,1998,0-14,715.0,male
ET,1999,0-14,692.0,male
ET,2000,0-14,915.0,male
ET,2001,0-14,913.0,male
ET,2002,0-14,1251.0,male
ET,2003,0-14,1110.0,male
ET,2004,0-14,1160.0,male
ET,2005,0-14,1109.0,male
ET,2006,0-14,978.0,male
ET,2007,0-14,1055.0,male
ET,2008,0-14,978.0,male
FI,1995,0-14,1.0,male
FI,1996,0-14,0.0,male
FI,1997,0-14,0.0,male
FI,1998,0-14,0.0,male
FI,1999,0-14,0.0,male
FI,2000,0-14,0.0,male
FI,2001,0-14,0.0,male
FI,2002,0-14,0.0,male
FI,2003,0-14,0.0,male
FI,2004,0-14,0.0,male
FI,2005,0-14,1.0,male
FI,2006,0-14,0.0,male
FI,2007,0-14,0.0,male
FI,2008,0-14,0.0,male
FJ,1994,0-14,2.0,male
FJ,1995,0-14,0.0,male
FJ,1996,0-14,1.0,male
FJ,1997,0-14,1.0,male
FJ,1998,0-14,0.0,male
FJ,1999,0-14,1.0,male
FJ,2000,0-14,0.0,male
FJ,2001,0-14,0.0,male
FJ,2002,0-14,1.0,male
FJ,2003,0-14,2.0,male
FJ,2004,0-14,0.0,male
FJ,2005,0-14,7.0,male
FJ,2006,0-14,0.0,male
FJ,2007,0-14,1.0,male
FM,1995,0-14,0.0,male
FM,1996,0-14,0.0,male
FM,1997,0-14,0.0,male
FM,1998,0-14,4.0,male
FM,2000,0-14,0.0,male
FM,2001,0-14,0.0,male
FM,2002,0-14,2.0,male
FM,2003,0-14,0.0,male
FM,2004,0-14,0.0,male
FM,2006,0-14,14.0,male
FM,2007,0-14,1.0,male
FM,2008,0-14,1.0,male
FR,1995,0-14,30.0,male
FR,1996,0-14,36.0,male
FR,1997,0-14,24.0,male
FR,1999,0-14,13.0,male
FR,2000,0-14,10.0,male
FR,2001,0-14,10.0,male
FR,2002,0-14,24.0,male
FR,2003,0-14,18.0,male
FR,2004,0-14,13.0,male
FR,2005,0-14,12.0,male
FR,2006,0-14,17.0,male
FR,2007,0-14,17.0,male
FR,2008,0-14,10.0,male
GA,1995,0-14,3.0,male
GA,1996,0-14,0.0,male
GA,1998,0-14,14.0,male
GA,1999,0-14,14.0,male
GA,2001,0-14,21.0,male
GA,2002,0-14,10.0,male
GA,2003,0-14,14.0,male
GA,2004,0-14,17.0,male
GA,2005,0-14,13.0,male
GA,2006,0-14,20.0,male
GA,2008,0-14,14.0,male
GB,1997,0-14,2.0,male
GB,1998,0-14,11.0,male
GB,1999,0-14,8.0,male
GB,2000,0-14,8.0,male
GB,2001,0-14,10.0,male
GB,2002,0-14,6.0,male
GB,2003,0-14,13.0,male
GB,2004,0-14,10.0,male
GB,2005,0-14,9.0,male
GB,2006,0-14,9.0,male
GB,2007,0-14,13.0,male
GB,2008,0-14,5.0,male
GD,1997,0-14,0.0,male
GD,1998,0-14,0.0,male
GD,1999,0-14,0.0,male
GD,2006,0-14,0.0,male
GE,1995,0-14,2.0,male
GE,1996,0-14,4.0,male
GE,1997,0-14,0.0,male
GE,1998,0-14,4.0,male
GE,1999,0-14,5.0,male
GE,2000,0-14,4.0,male
GE,2001,0-14,4.0,male
GE,2002,0-14,1.0,male
GE,2003,0-14,1.0,male
GE,2004,0-14,3.0,male
GE,2005,0-14,0.0,male
GE,2006,0-14,3.0,male
GE,2007,0-14,7.0,male
GE,2008,0-14,161.0,male
GH,1995,0-14,42.0,male
GH,1996,0-14,30.0,male
GH,1997,0-14,77.0,male
GH,1998,0-14,83.0,male
GH,1999,0-14,64.0,male
GH,2000,0-14,73.0,male
GH,2001,0-14,84.0,male
GH,2002,0-14,80.0,male
GH,2003,0-14,79.0,male
GH,2004,0-14,54.0,male
GH,2005,0-14,49.0,male
GH,2006,0-14,33.0,male
GH,2007,0-14,66.0,male
GM,1995,0-14,3.0,male
GM,1996,0-14,29.0,male
GM,1997,0-14,2.0,male
GM,1998,0-14,6.0,male
GM,1999,0-14,6.0,male
GM,2002,0-14,2.0,male
GM,2003,0-14,3.0,male
GM,2004,0-14,5.0,male
GM,2005,0-14,13.0,male
GM,2006,0-14,13.0,male
GM,2008,0-14,7.0,male
GN,1995,0-14,18.0,male
GN,1996,0-14,29.0,male
GN,1997,0-14,25.0,male
GN,1998,0-14,22.0,male
GN,1999,0-14,30.0,male
GN,2000,0-14,39.0,male
GN,2001,0-14,24.0,male
GN,2002,0-14,24.0,male
GN,2003,0-14,34.0,male
GN,2004,0-14,38.0,male
GN,2005,0-14,51.0,male
GN,2006,0-14,31.0,male
GN,2007,0-14,46.0,male
GN,2008,0-14,56.0,male
GQ,1995,0-14,8.0,male
GQ,1997,0-14,5.0,male
GQ,1998,0-14,6.0,male
GQ,2004,0-14,5.0,male
GQ,2008,0-14,8.0,male
GR,1997,0-14,0.0,male
GR,1998,0-14,15.0,male
GR,1999,0-14,3.0,male
GR,2000,0-14,1.0,male
GR,2001,0-14,0.0,male
GR,2002,0-14,0.0,male
GR,2003,0-14,2.0,male
GR,2004,0-14,1.0,male
GR,2005,0-14,1.0,male
GR,2006,0-14,0.0,male
GR,2007,0-14,1.0,male
GR,2008,0-14,0.0,male
GT,1995,0-14,51.0,male
GT,1996,0-14,75.0,male
GT,1997,0-14,45.0,male
GT,1998,0-14,60.0,male
GT,1999,0-14,34.0,male
GT,2000,0-14,36.0,male
GT,2001,0-14,27.0,male
GT,2002,0-14,27.0,male
GT,2003,0-14,29.0,male
GT,2004,0-14,43.0,male
GT,2005,0-14,39.0,male
GT,2007,0-14,74.0,male
GT,2008,0-14,19.0,male
GU,2000,0-14,2.0,male
GU,2001,0-14,0.0,male
GU,2002,0-14,3.0,male
GU,2003,0-14,0.0,male
GU,2004,0-14,0.0,male
GU,2005,0-14,0.0,male
GU,2006,0-14,0.0,male
GU,2007,0-14,0.0,male
GU,2008,0-14,0.0,male
GW,1996,0-14,9.0,male
GW,2000,0-14,2.0,male
GW,2002,0-14,7.0,male
GW,2003,0-14,9.0,male
GW,2004,0-14,16.0,male
GW,2005,0-14,14.0,male
GW,2006,0-14,8.0,male
GW,2008,0-14,8.0,male
GY,1995,0-14,7.0,male
GY,1996,0-14,4.0,male
GY,1997,0-14,1.0,male
GY,1998,0-14,9.0,male
GY,2000,0-14,4.0,male
GY,2001,0-14,1.0,male
GY,2002,0-14,20.0,male
GY,2003,0-14,10.0,male
GY,2004,0-14,9.0,male
GY,2005,0-14,12.0,male
GY,2006,0-14,6.0,male
GY,2007,0-14,2.0,male
GY,2008,0-14,7.0,male
HK,1997,0-14,5.0,male
HK,1999,0-14,3.0,male
HK,2000,0-14,4.0,male
HK,2001,0-14,6.0,male
HK,2002,0-14,2.0,male
HK,2003,0-14,8.0,male
HK,2004,0-14,3.0,male
HK,2005,0-14,3.0,male
HK,2006,0-14,3.0,male
HK,2007,0-14,5.0,male
HK,2008,0-14,0.0,male
HN,1995,0-14,42.0,male
HN,1996,0-14,51.0,male
HN,1997,0-14,26.0,male
HN,1998,0-14,147.0,male
HN,1999,0-14,150.0,male
HN,2000,0-14,30.0,male
HN,2001,0-14,12.0,male
HN,2002,0-14,76.0,male
HN,2003,0-14,52.0,male
HN,2004,0-14,54.0,male
HN,2005,0-14,13.0,male
HN,2006,0-14,21.0,male
HN,2007,0-14,21.0,male
HN,2008,0-14,11.0,male
HR,1995,0-14,6.0,male
HR,1997,0-14,12.0,male
HR,1998,0-14,14.0,male
HR,1999,0-14,1.0,male
HR,2001,0-14,0.0,male
HR,2002,0-14,1.0,male
HR,2003,0-14,0.0,male
HR,2004,0-14,1.0,male
HR,2005,0-14,1.0,male
HR,2006,0-14,0.0,male
HR,2008,0-14,0.0,male
HT,1996,0-14,148.0,male
HT,1997,0-14,156.0,male
HT,1998,0-14,188.0,male
HT,1999,0-14,286.0,male
HT,2000,0-14,67.0,male
HT,2001,0-14,72.0,male
HT,2002,0-14,79.0,male
HT,2003,0-14,89.0,male
HT,2004,0-14,94.0,male
HT,2005,0-14,69.0,male
HT,2006,0-14,93.0,male
HT,2007,0-14,104.0,male
HT,2008,0-14,90.0,male
HU,1996,0-14,3.0,male
HU,1997,0-14,0.0,male
HU,1998,0-14,0.0,male
HU,1999,0-14,2.0,male
HU,2000,0-14,0.0,male
HU,2001,0-14,1.0,male
HU,2002,0-14,1.0,male
HU,2003,0-14,0.0,male
